fusioncatcher,tophat

ntools,lab,cell,accuracy,precision,#TP,#GT,#FP,TP_list,FP_list
1,edgren,BT474,0.4782608695652174,0.39285714285714285,11,23,17,"['ACACA--STAC2', 'ZMYND8--CEP250', 'STX16--RAE1', 'MED13--BCAS3', 'RPS6KB1--SNF8', 'TOB1--SYNRG', 'MED1--ACSF2', 'RAB22A--MYO9B', 'SKA2--MYO19', 'MED1--STXBP4', 'VAPB--IKZF3']","['THRA--THRA1/BTR', 'NPEPPS--TBC1D3', 'AP2B1--RPL23', 'TKT--ERBB2', 'ENSG00000248527--PDE3A', 'HFM1--RNR2', 'NOTCH2NLB--RNR2', 'DLG2--UNC45B', 'DLG2--RNR2', 'PDE3A--RNR2', 'PDE3A--ENSG00000198938', 'PDE3A--ENSG00000228253', 'UBB--ENSG00000198804', 'UNC45B--ENSG00000198804', 'ERBB2--RNR2', 'ANKRD30BL--RNR2', 'RNR2--ENSG00000198712']"
1,edgren,KPL4,0.3333333333333333,0.3333333333333333,1,3,2,['BSG--NFIX'],"['NPEPPS--TBC1D3', 'PDE3A--RNR2']"
1,edgren,MCF7,0.26666666666666666,0.4444444444444444,4,15,5,"['BCAS4--BCAS3', 'ARFGEF2--SULF2', 'AC099850.1--VMP1', 'RPS6KB1--VMP1']","['CKAP5--KRT8', 'PDE3A--RNR2', 'ANKRD30BL--RNR2', 'FOXA1--TTC6', 'SULF2--ENSG00000171940']"
1,edgren,SKBR3,0.16666666666666666,0.09523809523809523,2,12,19,"['TATDN1--GSDMB', 'RARA--PKIA']","['RAB5C--ERBB2', 'TKT--ERBB2', 'AL121594.1--ERBB2', 'C1ORF43--ERBB2', 'CNOT1--ERBB2', 'PRKCSH--ERBB2', 'TPM3--ERBB2', 'TXNRD1--ERBB2', 'CPNE3--ERBB2', 'EIF2AK1--ERBB2', 'ERCC1--ERBB2', 'IQCE--ERBB2', 'NDST1--ERBB2', 'TJP2--ERBB2', 'TMBIM1--ERBB2', 'TRIP12--ERBB2', 'PDE3A--RNR2', 'TOP1--FMO4', 'TEX101--ARL8B']"
2,edgren,BT474,0.13043478260869565,1.0,3,23,0,"['ACACA--STAC2', 'RPS6KB1--SNF8', 'TOB1--SYNRG']",[]
2,edgren,KPL4,0.3333333333333333,1.0,1,3,0,['BSG--NFIX'],[]
2,edgren,MCF7,0.13333333333333333,1.0,2,15,0,"['BCAS4--BCAS3', 'ARFGEF2--SULF2']",[]
2,edgren,SKBR3,0.08333333333333333,1.0,1,12,0,['TATDN1--GSDMB'],[]
